stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_0840,,"Safecon","",8.48462,-13.21111,,,0,,,
stop_0841,,"Ecobank","",8.45891,-13.27044,,,0,,,
stop_0842,,"Waterloo","",8.32947,-13.05285,,,0,hub_0005,,
stop_0843,,"Congo Water Street","",8.45424,-13.17008,,,0,,,
stop_0844,,"Macaulay Street","",8.47973,-13.22992,,,0,,,
stop_0845,,"Vincent Drive","",8.45018,-13.25416,,,0,,,
stop_0846,,"Off Beach Road","",8.48814,-13.28749,,,0,,,
stop_0847,,"Frazer Drive","",8.46531,-13.26986,,,0,,,
stop_0848,,"Maxwell Street & Bai Bureh Road","",8.44765,-13.16464,,,0,,,
stop_0849,,"Garage","",8.47211,-13.2468,,,0,,,
stop_0850,,"Big House","",8.47593,-13.27405,,,0,,,
stop_0851,,"Grafton","",8.39378,-13.15586,,,0,,,
stop_0852,,"Battalion Junction","",8.43235,-13.27718,,,0,,,
stop_0853,,"Hospital","",8.46168,-13.21881,,,0,,,
stop_0854,,"Jui","",8.3938,-13.1441,,,0,hub_0004,,
stop_0855,,"Bombay","",8.48987,-13.22204,,,0,,,
stop_0856,,"Police Station","",8.47158,-13.23972,,,0,,,
stop_0857,,"Mosque","",8.48511,-13.22687,,,0,,,
stop_0858,,"SLBC Drive","",8.43429,-13.27808,,,0,,,
stop_0859,,"John Michael","",8.46961,-13.27641,,,0,,,
stop_0860,,"Board Shop","",8.34637,-13.22342,,,0,,,
stop_0861,,"Afcom","",8.46047,-13.27738,,,0,,,
stop_0863,,"Devil Hole  Junction","",8.37141,-13.09423,,,0,,,
stop_0864,,"Big House","",8.46746,-13.22274,,,0,,,
stop_0866,,"Fuel Station","",8.44277,-13.16099,,,0,,,
stop_0867,,"Manfred Lane & Kissy Road","",8.48439,-13.2158,,,0,,,
stop_0868,,"Wilkinson Road","",8.48495,-13.26565,,,0,,,
stop_0870,,"Safecon","",8.47729,-13.23654,,,0,,,
stop_0871,,"B-Mart","",8.46555,-13.2169,,,0,,,
stop_0872,,"Marie Stopes","",8.46836,-13.1864,,,0,,,
stop_0873,,"Furniture","",8.40793,-13.14214,,,0,,,
stop_0874,,"3 Odd Old Railway Line","",8.47203,-13.25004,,,0,,,
stop_0877,,"Bus Stop Brookfields","",8.47727,-13.24838,,,0,,,
stop_0878,,"Congo Cross","",8.48356,-13.25887,,,0,hub_0011,,
stop_0879,,"Collegiate","",8.48094,-13.27008,,,0,,,
stop_0880,,"Indian Temple","",8.47773,-13.2726,,,0,,,
stop_0881,,"Cockerill Junction","",8.47026,-13.2765,,,0,,,
stop_0882,,"Kingdom Hall","",8.46816,-13.27536,,,0,,,
stop_0883,,"Metro","",8.46539,-13.27324,,,0,,,
stop_0885,,"Lumley","",8.45707,-13.27252,,,0,hub_0002,,
stop_0889,,"Fatmata Motors","",8.46389,-13.2727,,,0,,,
stop_0890,,"Freetown Supermarket","",8.46302,-13.27244,,,0,,,
stop_0897,,"George Street","",8.48931,-13.23549,,,0,,,
stop_0900,,"G-Gate","",8.46545,-13.24977,,,0,,,
stop_0901,,"Garage","",8.4643,-13.25125,,,0,,,
stop_0908,,"Kingharman Road","",8.46945,-13.24548,,,0,,,
stop_0909,,"Easmond  Drive","",8.47666,-13.26176,,,0,,,
stop_0911,,"Zion","",8.47025,-13.26298,,,0,,,
stop_0913,,"Charlotte Street","",8.48773,-13.23304,,,0,,,
