trip_id,start_time,end_time,headway_secs,exact_times
trip_0295,07:00:00,10:00:00,300,0
trip_0296,05:30:00,07:00:00,300,0
trip_0296,10:00:00,16:00:00,300,0
trip_0296,20:00:00,20:30:00,300,0
trip_0297,16:00:00,20:00:00,900,0
trip_0298,05:30:00,16:00:00,600,0
trip_0298,16:00:00,20:00:00,1200,0
trip_0298,20:00:00,20:30:00,600,0
trip_0299,07:00:00,10:00:00,780,0
trip_0300,05:30:00,07:00:00,600,0
trip_0300,10:00:00,16:00:00,600,0
trip_0300,20:00:00,21:30:00,600,0
trip_0301,07:00:00,10:00:00,540,0
trip_0302,06:00:00,07:00:00,660,0
trip_0302,07:00:00,10:00:00,720,0
trip_0302,10:00:00,16:00:00,660,0
trip_0302,16:00:00,20:00:00,300,0
trip_0302,20:00:00,21:30:00,660,0
trip_0303,16:00:00,20:00:00,300,0
trip_0304,06:00:00,07:00:00,900,0
trip_0304,10:00:00,16:00:00,900,0
trip_0304,20:00:00,22:00:00,900,0
trip_0305,16:00:00,20:00:00,1500,0
trip_0306,06:15:00,07:00:00,600,0
trip_0306,07:00:00,10:00:00,3000,0
trip_0306,10:00:00,16:00:00,600,0
trip_0306,16:00:00,20:00:00,1200,0
trip_0306,20:00:00,23:00:00,600,0
trip_0307,07:00:00,10:00:00,300,0
trip_0308,06:00:00,07:00:00,300,0
trip_0308,10:00:00,16:00:00,300,0
trip_0308,20:00:00,23:00:00,300,0
trip_0309,16:00:00,20:00:00,1200,0
trip_0310,06:00:00,07:00:00,600,0
trip_0310,07:00:00,10:00:00,300,0
trip_0310,10:00:00,22:30:00,600,0
trip_0311,07:00:00,10:00:00,3000,0
trip_0312,06:00:00,07:00:00,300,0
trip_0312,10:00:00,16:00:00,300,0
trip_0312,20:00:00,21:00:00,300,0
trip_0313,06:00:00,07:00:00,300,0
trip_0313,10:00:00,16:00:00,300,0
trip_0313,20:00:00,23:00:00,300,0
trip_0314,07:00:00,19:00:00,1800,0
trip_0315,07:00:00,10:00:00,180,0
trip_0316,06:00:00,07:00:00,180,0
trip_0316,10:00:00,16:00:00,180,0
trip_0316,20:00:00,23:00:00,180,0
trip_0317,16:00:00,20:00:00,180,0
trip_0318,06:00:00,16:00:00,180,0
trip_0318,16:00:00,20:00:00,300,0
trip_0318,20:00:00,21:00:00,180,0
trip_0319,06:00:00,07:00:00,600,0
trip_0319,10:00:00,16:00:00,600,0
trip_0319,20:00:00,21:00:00,600,0
trip_0320,07:00:00,10:00:00,300,0
trip_0321,16:00:00,20:00:00,300,0
trip_0322,06:00:00,07:00:00,300,0
trip_0322,07:00:00,10:00:00,600,0
trip_0322,10:00:00,16:00:00,300,0
trip_0322,16:00:00,20:00:00,600,0
trip_0322,20:00:00,23:00:00,300,0
trip_0323,07:00:00,10:00:00,2100,0
trip_0324,07:00:00,10:00:00,600,0
trip_0325,05:30:00,07:00:00,1800,0
trip_0325,10:00:00,16:00:00,1800,0
trip_0325,20:00:00,22:30:00,1800,0
trip_0326,07:00:00,10:00:00,3600,0
trip_0327,07:00:00,10:00:00,1800,0
trip_0328,05:00:00,07:00:00,2700,0
trip_0328,10:00:00,16:00:00,2700,0
trip_0328,20:00:00,23:30:00,2700,0
trip_0329,16:00:00,20:00:00,300,0
trip_0330,09:00:00,10:00:00,180,0
trip_0330,10:00:00,16:00:00,900,0
trip_0330,16:00:00,20:00:00,1800,0
trip_0330,20:00:00,23:30:00,900,0
trip_0331,05:00:00,07:00:00,1800,0
trip_0331,10:00:00,16:00:00,1800,0
trip_0331,20:00:00,23:00:00,1800,0
trip_0332,07:00:00,10:00:00,1200,0
trip_0333,16:00:00,20:00:00,900,0
trip_0334,07:00:00,10:00:00,3600,0
trip_0335,07:00:00,10:00:00,300,0
trip_0336,06:00:00,07:00:00,300,0
trip_0336,10:00:00,16:00:00,300,0
trip_0336,20:00:00,21:00:00,300,0
trip_0337,16:00:00,20:00:00,300,0
trip_0338,07:00:00,19:00:00,1200,0
trip_0339,07:00:00,10:00:00,600,0
trip_0340,05:30:00,07:00:00,300,0
trip_0340,10:00:00,16:00:00,300,0
trip_0340,20:00:00,21:00:00,300,0
trip_0341,16:00:00,20:00:00,300,0
trip_0342,06:00:00,07:00:00,300,0
trip_0342,07:00:00,10:00:00,600,0
trip_0342,10:00:00,16:00:00,300,0
trip_0342,16:00:00,20:00:00,600,0
trip_0342,20:00:00,23:00:00,300,0
trip_0343,07:00:00,10:00:00,480,0
trip_0344,05:30:00,07:00:00,600,0
trip_0344,10:00:00,16:00:00,600,0
trip_0345,16:00:00,20:00:00,900,0
trip_0346,07:00:00,10:00:00,900,0
trip_0346,10:00:00,16:00:00,720,0
trip_0346,16:00:00,20:00:00,1500,0
trip_0346,20:00:00,21:00:00,720,0
trip_0347,07:00:00,10:00:00,600,0
trip_0348,05:30:00,07:00:00,300,0
trip_0348,10:00:00,16:00:00,300,0
trip_0348,20:00:00,21:00:00,300,0
trip_0349,16:00:00,20:00:00,900,0
trip_0350,06:00:00,16:00:00,600,0
trip_0350,16:00:00,20:00:00,1200,0
trip_0350,20:00:00,21:00:00,600,0
trip_0351,06:00:00,07:00:00,1800,0
trip_0351,10:00:00,16:00:00,1800,0
trip_0352,06:00:00,07:00:00,180,0
trip_0352,07:00:00,10:00:00,1500,0
trip_0352,10:00:00,16:00:00,180,0
trip_0352,16:00:00,20:00:00,1800,0
trip_0353,07:00:00,10:00:00,600,0
trip_0355,16:00:00,20:00:00,900,0
trip_0357,07:00:00,10:00:00,300,0
trip_0358,06:00:00,07:00:00,2400,0
trip_0358,10:00:00,16:00:00,2400,0
trip_0358,20:00:00,22:30:00,2400,0
trip_0360,06:30:00,07:00:00,2700,0
trip_0360,07:00:00,10:00:00,180,0
trip_0360,10:00:00,16:00:00,2700,0
trip_0360,16:00:00,20:00:00,720,0
trip_0360,20:00:00,23:30:00,2700,0
trip_0361,04:30:00,07:00:00,120,0
trip_0361,10:00:00,16:00:00,120,0
trip_0361,20:00:00,23:30:00,120,0
trip_0362,07:00:00,10:00:00,300,0
trip_0363,16:00:00,20:00:00,900,0
trip_0365,07:00:00,10:00:00,300,0
trip_0366,06:00:00,07:00:00,300,0
trip_0366,10:00:00,16:00:00,300,0
trip_0366,20:00:00,21:00:00,300,0
trip_0367,16:00:00,20:00:00,1800,0
trip_0368,07:00:00,10:00:00,900,0
trip_0368,10:00:00,16:00:00,1800,0
trip_0368,16:00:00,19:00:00,1200,0
trip_0369,16:00:00,20:00:00,600,0
trip_0370,05:30:00,07:00:00,300,0
trip_0370,10:00:00,16:00:00,300,0
trip_0370,20:00:00,21:00:00,300,0
trip_0371,07:00:00,10:00:00,300,0
trip_0372,06:00:00,07:00:00,900,0
trip_0372,07:00:00,10:00:00,600,0
trip_0372,10:00:00,16:00:00,900,0
trip_0372,16:00:00,20:00:00,1200,0
trip_0372,20:00:00,22:00:00,900,0
trip_0373,06:00:00,07:00:00,480,0
trip_0373,10:00:00,16:00:00,480,0
trip_0373,20:00:00,22:00:00,480,0
trip_0374,06:00:00,07:00:00,540,0
trip_0374,07:00:00,10:00:00,360,0
trip_0374,10:00:00,16:00:00,540,0
trip_0374,16:00:00,20:00:00,300,0
trip_0374,20:00:00,21:30:00,540,0
trip_0375,07:00:00,10:00:00,1200,0
trip_0376,06:00:00,07:00:00,900,0
trip_0376,10:00:00,16:00:00,900,0
trip_0376,20:00:00,21:00:00,900,0
trip_0377,16:00:00,20:00:00,600,0
trip_0378,06:00:00,16:00:00,300,0
trip_0378,16:00:00,20:00:00,600,0
trip_0378,20:00:00,22:00:00,300,0
trip_0379,08:00:00,14:01:00,10800,0
trip_0379,17:30:00,20:01:00,9000,0
trip_0380,07:00:00,10:00:00,480,0
trip_0381,16:00:00,20:00:00,1800,0
trip_0382,07:00:00,10:00:00,1500,0
trip_0383,07:00:00,10:00:00,3600,0
trip_0384,05:00:00,07:00:00,2700,0
trip_0384,10:00:00,16:00:00,2700,0
trip_0384,20:00:00,23:00:00,2700,0
trip_0385,16:00:00,20:00:00,900,0
trip_0386,08:00:00,10:00:00,1200,0
trip_0386,10:00:00,16:00:00,2700,0
trip_0386,16:00:00,20:00:00,600,0
trip_0386,20:00:00,24:00:00,1800,0
trip_0387,05:30:00,07:00:00,600,0
trip_0387,10:00:00,16:00:00,600,0
trip_0387,20:00:00,21:00:00,600,0
trip_0388,06:00:00,07:00:00,900,0
trip_0388,07:00:00,10:00:00,600,0
trip_0388,10:00:00,16:00:00,900,0
trip_0388,16:00:00,20:00:00,1200,0
trip_0388,20:00:00,21:00:00,900,0
trip_0389,07:00:00,10:00:00,1200,0
trip_0390,05:30:00,07:00:00,300,0
trip_0390,10:00:00,16:00:00,300,0
trip_0390,20:00:00,21:00:00,300,0
trip_0391,16:00:00,20:00:00,600,0
trip_0392,06:00:00,07:00:00,300,0
trip_0392,07:00:00,10:00:00,900,0
trip_0392,10:00:00,16:00:00,300,0
trip_0392,16:00:00,20:00:00,900,0
trip_0392,20:00:00,21:30:00,300,0
trip_0393,07:00:00,10:00:00,600,0
trip_0394,06:00:00,07:00:00,300,0
trip_0394,10:00:00,16:00:00,300,0
trip_0394,20:00:00,22:00:00,300,0
trip_0395,16:00:00,20:00:00,900,0
trip_0396,06:00:00,07:00:00,480,0
trip_0396,07:00:00,10:00:00,600,0
trip_0396,10:00:00,16:00:00,480,0
trip_0396,16:00:00,20:00:00,1800,0
trip_0396,20:00:00,21:00:00,480,0
trip_0397,07:00:00,10:00:00,300,0
trip_0398,06:00:00,07:00:00,300,0
trip_0398,10:00:00,16:00:00,300,0
trip_0398,20:00:00,20:30:00,300,0
trip_0399,16:00:00,20:00:00,600,0
trip_0400,06:00:00,16:00:00,300,0
trip_0400,16:00:00,20:00:00,600,0
trip_0400,20:00:00,20:30:00,300,0
trip_0401,07:00:00,10:00:00,240,0
trip_0402,06:00:00,07:00:00,300,0
trip_0402,07:00:00,10:00:00,900,0
trip_0402,10:00:00,16:00:00,300,0
trip_0402,16:00:00,20:00:00,1200,0
trip_0402,20:00:00,21:00:00,300,0
trip_0403,07:00:00,10:00:00,900,0
trip_0404,16:00:00,20:00:00,1800,0
trip_0405,16:00:00,20:00:00,240,0
trip_0406,16:00:00,20:00:00,300,0
trip_0407,16:00:00,20:00:00,120,0
trip_0408,07:00:00,10:00:00,480,0
trip_0409,06:00:00,07:00:00,300,0
trip_0409,10:00:00,16:00:00,300,0
trip_0409,20:00:00,21:00:00,300,0
trip_0410,07:00:00,10:00:00,1200,0
trip_0410,10:00:00,19:00:00,1800,0
