stop_id,stop_name,stop_lat,stop_lon
AB007T1S7,TAFO JUNCTION,9.05660761127207,38.879020440504
AB007T2S18,TAFO ADEBABY,9.05706005665796,38.8778804254676
AB001T1S9,KERA CONDMINIUM,9.03602327770805,38.854695518193
AB001T1S10,KERA SAYIDERS,9.03795826803001,38.860594909088
AB017T1S1,KUSKOAM,9.07772562605264,38.7572474721836
AB017T1S2,SANBA NEKRSA,9.07452788955318,38.7590433218285
AB017T1S4,SELASIE,9.06921625411861,38.7607169136764
AB016T1S1,SHEROMEDA,9.06263822302803,38.76127
AB017T1S6,MESKYAZUNA MEDEHNALEM,9.05232513500241,38.7622309495225
AB012T1S8,MEZAN,9.05354140376264,38.7722192165943
AB012T1S12,TENA TABEA,9.0608546,38.7839224
AB014T1S1,ST.YOSAFE SCHOOL,9.03544756397126,38.7522932331115
AB012T1S3,ST.GEWERGIS,9.0386169512501,38.7527559814286
AB010T2S18,ST.MARIAM,9.03637609459305,38.7579258383398
AB014T1S2,TEWODROS,9.02626300378432,38.7516650727106
AB014T2S11,TKUR ANBESA,9.02174780537188,38.7521768495523
AB014T1S5,YOSEF SCHOOL,9.01052877072064,38.7590843442997
AB014T2S9,ST.YOSEF SCHOOL,9.01006232117154,38.7592132001542
AB117T1S4,GEBRIAEL DILDY,8.95558560576116,38.732616422485
AB117T1S12,AFRICAN UNION SQUARE / MIKAEL,8.9989008,38.7395496
AB111T1S3,YOHANES,9.04469977372055,38.7483041879047
AB117T1S13,CIGAR FACTORY,9.00284,38.74122
AB111T1S5,INKULAL FABRICA,9.05124432590464,38.7443315068187
AB121T1S9,MIKAEL SQUALRE,8.96738447849808,38.720863675828
AB111T1S9,FINANCE,9.05307822837041,38.7198642578243
AB117T2S3,AFRICAN UNION SQUARE/MIKAEL,8.9990598,38.7394578
AB121T1S11,JEMO YETEBABERUT,8.96148206016009,38.7152602711465
AB121T1S13,MESTAWET FABRICA,8.95949265349808,38.7084807914325
AB121T1S14,JEMO KUTUR 3,8.95639125451271,38.6992817921608
AB117T2S9,MEKENISA GEBEYOCH,8.96839490533751,38.7313152448362
AB117T2S10,GERMAN SQUARE,8.9657012054961,38.7327428310452
AB121T2SS4,JEMO KUTUR 1,8.9603,38.71201
AB117T2S11,GEBRIAEL,8.95566844114592,38.7325319513089
AB117T2S12,MEBRATE HAILE,8.9469750296637,38.7340522528684
AB121T2S7,MIKAEL SQUARE,8.96683913968838,38.7208102534008
AB104T1S3,GOTERA,8.97637336134396,38.7598013825864
AB104T1S7,SARIS NIGD BANK,8.95272307740368,38.7633489210274
AB104T1S9,WERKU SEFER,8.93317274847967,38.7750993343448
AB105T1S1,ANFO MEDA,9.02199056329918,38.6742786805655
AB105T1S2,ANFO ADEBABAY,9.02101055643806,38.6787425357413
AB105T1S3,MARIAM,9.02315732625747,38.6884510636267
AB105T1S4,YESHI DEBELE,9.01907947376106,38.6957731577269
AB105T1S5,KERANIO,9.01775942874935,38.6999462420149
AB105T1S7,KERANIO MEWCHA,9.0133662065287,38.710143515253
AB105T1S8,TORHAILOCH ADEBABAY,9.0115819043833,38.7220214342507
AB105T1S9,MEKONINOCH,9.01125815581192,38.726499251615
AB105T1S10,COCA CAF,9.01194839405813,38.7292371484842
AB105T1S11,FIRDBET,9.01158420466071,38.7335297999174
AB105T1S13,TEGBARE ED,9.01044830014818,38.7426343385586
AB105T1S15,COMERCE,9.01385518845472,38.7495870250948
AB109T1S2,KALITY MASELTEGNA,8.93238669758526,38.7667220640147
AB109T1S5,KALITY GEBRIEL,8.91246987662162,38.7633386155028
AB109T1S6,CHERALIA FABRICA,8.902923956376,38.7667504673264
AB109T1S7,KALITY MENEHARIA,8.89721586241435,38.7704288017764
AB109T1S9,SELAM HINTSA,8.88320996028743,38.7771700265078
AB109T1S13,GOMISTA (DELDEY),8.87600526178321,38.793224214653
AB109T1S14,ALEM BANK (BELAY AB MOTORS TESHAGRO),8.86751501681899,38.7984348095366
AB109T1S15,TULUDIMTU (INFRONT OF TAF GAS STATION),8.86890690635995,38.8051774661841
AB109T1S17,SELAM SEFER (TAPELA GAR),8.87223142555974,38.8140248494159
AB109T1S18,TULUDIMTU ADEBABY,8.87465126482227,38.8205224509182
AB110T1S1,MAHIBER BETOCH,8.85922551631347,38.8148855695027
AB110T1S2,PROJECT 12 AKABABI,8.86585932671187,38.8218396394682
AB110T1S3,G7,8.870906477739,38.8207017703704
AB110T1S4,TULUDIMTUADEBABAY,8.8756101587013,38.8196271319687
AB110T1S5,ARSEMA,8.87226161409057,38.8136638796766
AB110T1S18,BABUR TABIA,8.93809458360968,38.7631299677241
AB110T1S23,GOTERA DEPO,8.97635627316083,38.7599712933595
AB110T1S25,TEMEJA YAZ (BEKLO BET),8.99418581160743,38.7598117973562
AB110T1S28,ABIOT ADEBABAY,9.01022956806085,38.7592333368628
AB110T1S30,KIRAY BETOCH,9.01976775155688,38.7638713028119
AB110T1S34,ANBESA GIBI (PEPSI),9.04271309587086,38.7615617864526
AB110T1S36,MEKSAYE HIZUNAN MEDHANIALEM,9.05130069512508,38.7621996955676
AB110T1S37,ASEMBLE YESEBSEBA ADARASH,9.05403632741946,38.762545883027
AB067T2S19,JEMMO 3,8.95906496232154,38.7070721378659
AB067T2S18,JEMMO 1,8.96070019553398,38.7129239342962
AB067T2S17,ANDEGNA BER,8.96137807669617,38.715146100741
AB067T2S14,MIKAEL DILDIY,8.96554701803345,38.7275346786709
AB067T210,ABO,8.97859986873666,38.7340130019008
AB068T1S7,BUNA ENA SHAY,9.01058030102655,38.7479400176313
AB068T1S10,HILTONE,9.01924808965746,38.7638802493325
AB068T1S13,5KILO,9.03859958104403,38.7625733649245
AB068T1S16,MINILIK SCHOOL,9.03884647044441,38.7719500358839
AB055T2S3,BONO WEHA,9.05794493077206,38.7791325014068
AB068T2S15,HINTSA COLLEGE,9.01212834148055,38.7293105383805
AB055T1S13,YEHA,9.0607528231968,38.7836222865158
AB055T2S1,GURARA,9.06226811997068,38.7880264545155
AB068T1S12,TEGEBARED,9.01054872108158,38.7431699399585
AB055T2S8,ANBESSA GIBI,9.04082947446083,38.7619509633895
AB068T2S6,MINISTRY OF EDUCATION,9.03193204735334,38.7633551631476
AB069T1S7,NOCK/18 MAZORIA,9.03358393732879,38.7135097448998
AB069T1S6,DEGU HOTEL,9.03380598624601,38.7151599962337
AB069T1S5,CONFE DEAY,9.03734227750861,38.7164574514121
AB069T1S2A,DARSEMA GROSERY,9.03377875542478,38.7294456874929
AB068T2S2,MILINUM SCHOOL,9.04086127492,38.7102525883148
AB069T2S1,PHILIPHES/LOME MEDA,9.04238455411731,38.7052418208412
AB064T1S17,BIRET DILDIY (BONO WUHA),9.05985007707933,38.7811617278251
AB064T1S13,3GNA SHALEKA,9.04700509168935,38.769092858646
AB064T1S11,6KILO (FEDERAL COURT),9.04263265026805,38.7615847236812
AB064T1S7,BELA,9.03249190908601,38.7728384073325
AB064T1S4,BELJIUM EMBASSY,9.03200968615928,38.7838062692891
AB064T2S14,BRITISH EMBASSY,9.02870947942162,38.7887707556477
AB064T2S12,KOKEBE TSEBAH SCHOOL,9.03445367149439,38.7799697782992
AB064T2S9,4KILLO(SELASSIE),9.03208855358455,38.7651986349005
AB064T2S6,6KIL0,9.04411710143158,38.7636458604919
AB070S5,OLD AIRPORT / MOBIL,8.9998644,38.7191124
AB064T2S2,BRET DILDY (BUNO WEHA),9.06000235542597,38.781060709522
AB070T2S10,LIDETA FIRD BET,9.01159975073253,38.7333732114543
AB070T2S11,LIDETA CHURCH,9.01094119860461,38.7386039520254
AB070T2S14,COMMERCE,9.01382417179542,38.7495424079465
AB070T2S15,BHERAWI,9.01591571343512,38.7516127125544
AB070T2S16,FILWUHA,9.01757716810382,38.7571539749737
AB070T2S17,6TH,9.01670123226433,38.7669216025507
AB070T2S19,AZMARI BET,9.01943196516658,38.7706384972932
AB070T2S20,AWARE DILDIY,9.02443283208847,38.7765642925154
AB071T1S20,GERJI MEBRAT HAILE,9.00363899880215,38.8148748938068
AB071T1S17,24,9.00989363330393,38.8005523167509
AB071T2S5,MEGENAGNA / ZEFMESH,9.02033039623807,38.8000097412228
AB071T1S13,DINBERWA HOSPITAL,9.02207986734569,38.7869267867686
AB071T2S10,KAZANCHIS / MELES FOUNDATION,9.02065905254721,38.7715329195129
AB071T2S17,LIDETA CHURCH / BALCHA HOSPITAL,9.01111115554005,38.7385585963823
AB074T1S2,TEKLEHAYMANOT,9.02760974025632,38.7441992241009
AB074T1S3,TIKUR ANBESSA HOSPITAL,9.02107904369545,38.748896668377
AB074T1S5,GHION HOTEL,9.01383304993317,38.7576057525501
AB074T2S14,YEKATIT 12 HOSPITAL,9.04377,38.76171
AB066T1S12,GIRAR,8.98129187271738,38.6894734956594
AB066T1S9,ZENEBEWORK,8.98660506975566,38.7078199680249
AB066T1S3,COCACOLA,9.01589176799775,38.7295230248478
AB066T2S6,COCA COLA,9.01194298797118,38.729299967026
AB066T2S7,LIDETA CONDOMINIAM,9.01329001774769,38.7345500054546
AB067T1S1,JEMO 3,8.95563435666888,38.6985278796696
AB067T1S2,JEMO 1,8.95855542383368,38.7059697537772
AB067T1S13,SARBET ADEBABAY,8.99909537019187,38.739642996254
AB067T1S14,AFRICA UNION,9.0031406898742,38.741425086599
AB067T1S17,SENGA TERA,9.01389035558281,38.7495040300557
AB045T2S3,SEMEN MAZAGAJA,9.05373760440618,38.7425161779285
AB045T2S4,KELMWERK,9.0491538,38.7456381
AB045T1S10,KELEMWERK,9.04881396389385,38.7459953782189
AB038T1S21,YEATIT 12 HOSPITAL,9.04371731378351,38.7593178842891
AB041T1S3,JAN MEDA,9.04712688895229,38.7690353590226
AB039T2S9,SEBA DEREJA,9.03877633793746,38.7568670031077
AB041T2S10,EYESUS,9.06498142762893,38.7715070986826
AB041T2S9,HAMLE 19,9.05855177440412,38.7680961330742
AB047T1S1,SHEGOLE,9.0643783514589,38.7205861170298
AB047T2S8,SHEGOLE BANK,9.05410394322615,38.7200352113559
AB047T1S3,FINAS,9.05147994674682,38.7221638498536
AB041T1S10,HABTEGIORGIS DILDIY,9.03525,38.749128
AB039T2S10,ARADA,9.03281653282291,38.7505966073587
AB045T2S8,TEDROS SQUARE,9.02634745171414,38.7517801492347
AB038T1S12,AWASH BANK,9.01197926959198,38.7468356910151
AB038T1S9,HOTEL AND TOURISM,8.99524757912602,38.7477902793424
AB038T1S5,GFK BUILDING,8.97537588779843,38.7452570634005
AB038T1S4,GOFA CAMP,8.97139910794224,38.7417089447338
AB049T2S1,AYAT CHEFE CONDOMINIUM,9.01138834085528,38.8946257565806
AB049T2S4,POLICE TABIA,9.01707051922229,38.8946012319517
AB049T2S6,TSEBEL,9.02225378182741,38.8912088729424
AB049T1S17,BONO MESKID,9.02190630240805,38.8902929874775
AB049T1S16,FERES BET,9.02169806494173,38.8862577364861
AB049T1S14,AYAT SQUARE,9.02124611086806,38.8767674925414
AB049T2S14,ST. MICHEAL CHURCH,9.02152136608593,38.8425032435261
AB049T1S3,CENTURY MALL,9.01971228617525,38.8132812085323
AB048T1S1,BOLE MIKAEL,8.98162834269778,38.7772166904975
AB048T1S2,BOLE DILDIY,8.98700267201099,38.791198471089
AB039T1S9,ZENEBEWERK HOTEL,9.01939486164123,38.7680428179853
AB045T1S16,DILBER,9.07109699053488,38.7374295924148
AB030T1S2,KAJIMA,9.17425522193374,38.7564097892096
AB030T1S3,NEW INTERNATRONAL,9.16675168501267,38.7547095818351
AB030T1S4,ASHEWA,9.14490292411494,38.7538623574056
AB030T1S5,ABO GABRIEL,9.13413820801823,38.7524490502985
AB030T1S7,SHEFUNEA,9.1273185930064,38.7395160489696
AB030T1S8,KENENISA,9.1179461348722,38.7304478020184
AB030T1S10,CLASI WEHA,9.10954094500205,38.7147017204233
AB028T2S14,SANSUSI CHAF,9.06658058282939,38.69044
AB028T1S4,BERCHIKO,9.0593635063099,38.7034084432115
AB028T1S10,GIRUM HOSPITAL,9.04626474966603,38.7199873914036
AB028T2S4,WOREDA 7 TECHNIC SCHOOL,9.04089813116929,38.7212818761297
AB029T2S17,KEBELE 11,9.02474450587982,38.7457885915224
AB031T1S3,KASANCHIS,9.01963789034631,38.763856229356
AB029T2S15,GOMA QUTEBA,9.01759,38.74642
AB031T1S7,YEKATIT 12,9.04276858100302,38.7615458230251
AB029T1S6,TEMENJAYAZH,8.99534,38.75964
AB031T1S10,SEBSEBA MAEKEL,9.0541525921882,38.7625586647474
AB029T2S1,SAINT GEBRAEL / 29 MAZORIA,8.95557491205339,38.7743815832278
AB032T2S3,MENEHARIA,9.01669454845219,38.7669539551752
AB032T2S5,ABISINIA,9.01946306982471,38.7706388906259
AB032T2S12,RADISON BLUE,9.0213304024356,38.8110664146652
AB033T1S1,YABEM HOTEL,9.03575972921787,38.8533877099383
AB033T1S2,WOSEN,9.03320823862184,38.8445905953804
AB033T1S3,AKIM GENBATA,9.03043330871576,38.8385788077642
AB033T1S4,HILL SIDE,9.02841570627208,38.8333598944277
AB033T1S5,HANA MARIAM METATEFIA,9.02598819182059,38.8271217801418
AB033T1S8,ABISINIA CAFE,9.02152771920034,38.8100409243125
AB033T1S16,ADDIS VIEW HOTEL,9.03247734807051,38.7730531215774
AB098T1S11,CHERALIA,8.90294538764503,38.7668314073413
AB098T1S12,GEBRAEL,8.91116877303832,38.7638892011908
AB098T1S15,GUMRUK,8.93801082178955,38.7632008431012
AB098T1S9,GELAN CONDOMINIUM,8.88575,38.78383
AB099T1S3,GERAR,8.97938839458383,38.6851967891677
AB099T2S1,ALEM GENA,8.92299457456549,38.6526518618482
AB099T2S6,SELASSIE MEWCHA,8.94967,38.67018
AB100T1S2,NISIR MASELTEGNA,8.96667451781659,38.7207237950468
AB100T1S4,GEBRE KIRSTOS,8.97734,38.72201
AB100T1S6,BISRATE GEBRAEL,8.98844937452472,38.722930560917
AB100T1S8,AUSTRIA EMBASSY,8.99393382564822,38.7278650605186
AB100T1S10,LIDETA TSEBEL,9.00417,38.73382
AB100T1S11,FIRD BET,9.01089128739232,38.7341403583886
AB100T1S13,ABNET,9.02142906736258,38.7334807397341
AB100T2S4,DESSIE HOTEL,9.00931,38.73382
AB100T2S6,MECHARE,8.99365653026526,38.7275039784515
AB100T2S11,SHEGED HOTEL,8.97337237670871,38.7246217636325
AB101T1S14,TAFO MEBRAT HAIL,9.04277867554892,38.8778262263491
AB101T1S12,KESTE DEMENA,9.03042939031871,38.87797
AB101T2S10,AYAT ZONE 2,9.02105553251221,38.8678248632491
AB101T2S9,AYAT TRAIN STATION,9.02131338763109,38.8719809773597
AB102T2S3,FILWEHA,9.01756729151364,38.7570585419623
AB102T2S4,KAZZANCHIS,9.01663985776641,38.770228597127
AB102T2S8,DENBERUA,9.02213831969339,38.7866963011498
AB102T2S13,MENAHERIA,9.0238807843491,38.8192387591065
AB097T1S14,TAFO GEBRAEL,9.03814,38.87777
AB097T1S16,TAFO CONDOMINIUM 2,9.04664,38.87789
AB097T1S17,TAFO CONDOMINIUM 1,9.05052,38.87795
AB097T1S20,MAKEFAFEYA,9.06307015217557,38.8841616836284
AB097T1S21,GARI TERA,9.06705690311408,38.8891990523973
AB097T1S22,CCD,9.07070435322129,38.8938021685803
AB097T1S23,140,9.07183,38.89522
AB097T1S27,TAFO MISSION SCHOOL,9.08221286136165,38.9082878577523
AB088T2S33,PHARMACY,9.03432553915338,38.7434139537893
AB088T1S2,S.T GIORGIS,9.03867,38.75175
AB088T2S29,SHALA PARK,9.04888,38.74582
AB088T2S24,DIL BER,9.07166561137445,38.7377285371216
AB088T1S9,ENTOTO KELA,9.08437032565601,38.7229996743457
AB088T1S11,WESERBI REALESTATE,9.10512062579164,38.7095239017795
AB088T1S12,MEDRET HOTEL,9.11006484175716,38.7158204443282
AB088T1S14,KBUREA,9.11760965250739,38.7300957898286
AB088T1S15,SHEFINE,9.12779701849589,38.7397675748615
AB088T2S14,DORO ERBATA,9.13392757032812,38.7522534581452
AB088T2S13,TULU FATI,9.14083212036649,38.7549356890192
AB088T1S11,TABYA HOTEL,9.15600338912621,38.7542471544878
AB088T2S10,DERE HOTEL,9.16677812007134,38.7547107374684
AB088T1S22,SELARE,9.17919256989845,38.7579602180005
AB089T2S31,RAS MEKONIN DILDIY,9.03890808987981,38.7568336481747
AB089T2S30,KIDST MARYAM METATEFYA,9.03635363968017,38.7579466300194
AB089T2S19,WESEN MICHAEL,9.03044,38.8386
AB089T2S17,KARA CONDOMINIUM,9.03608878964863,38.854525115147
AB089T2S14,YEKA ABADO MEGENTEYA,9.05697819857648,38.8736818268349
AB089T2S13,TAFO ADEBABAY,9.05706,38.877910122981
AB089T1S12,ABA KIROS,9.06068619276634,38.88128642877
AB089T2S9,MISSION LEGEDADI,9.08179131105588,38.9075406028774
AB089T2S8,MNS,9.08890730486097,38.9167509572879
AB089T1S18,LEGEDADI,9.08800990210473,38.9273399347357
AB089T1S20,44 MAZORIA,9.09528670517517,38.9508253941732
AB089T1S21,LEGEBERI,9.10055833493528,38.9693697042548
AB089T1S22,EJERE,9.10470021761055,38.9841458577815
AB089T1S23,DIRE MAZORIYA,9.11074001649219,38.9861821307198
AB091S23,KIDA HOTEL,8.90731,38.61612
AB091T1S22,SEBETA,8.91142,38.62212
AB091T1S18,MAMA,8.92137960756125,38.6466066576387
AB091T1S16,UBEDI ACADAMI,8.92442414092964,38.6548186909404
AB091T1S15,TABELEW,8.92749,38.65901
AB091T1S12,WELETE MARYAM,8.96118,38.67132
AB091T1S5,3 KUTR MAZORIA,8.99265459684129,38.7157487115562
AB094S15,MIKILI LAND,9.05134,38.69879
AB094T2S2,BERCHEKO CONDOMINIUM,9.05867,38.70076
AB094T2S4,AWELIA,9.0578,38.70673
AB094T2S6,WINGET ADEBABAY,9.05717469870037,38.7136941866877
AB094T1S14,4 MENTA ADEBABAY,9.05205778298526,38.7088724206919
AB094T1S13,4 MENTA SEFER,9.05253,38.71156
AB094T2S7,KEBT BERET,9.06916,38.71822
AB094T2S12,SEMEN MAZEGAGA,9.05281,38.74315
AB094T2S13,SEMEN HOTEL,9.04350253391258,38.7489974803664
AB095T2S18,18 MAZORIA,9.03356726272325,38.7134516781256
AB090T2S14,GOLF CLUB,9.01132247173266,38.726583474888
AB090T1S5,TEGBARED TVET,9.01059,38.7429
AB092T1S1,HANA MARYAM,8.92704,38.7419
AB092T1S5,GEBRAEL DILDIY,8.95547361707963,38.7326102009489
AB092T213,GEBRIAEL DILDIY,8.95559379648128,38.7325271664411
AB092T2S12,GERMAN DILDIY,8.96160105500975,38.732866233865
AB092T1S8,MEKANISA SCHOOL,8.97903340045547,38.7341813601822
AB092T2S5,MICHEAL,8.99914424856744,38.7394738131956
AB092T1S13,POPOLARE,9.00531263663889,38.7423655292743
AB097T2S6,TAFO SQUARE,9.05561155794413,38.8778130329515
AB090T2S10,DILDIY,8.9997130952353,38.7191054092261
AB097T2S9,MEBRAT HAIL,9.04258,38.87743
AB090T1S4,SHEBELE HOTEL,9.01281179152315,38.7479123928047
AB095T2S16,FELI DORO,9.03428706541137,38.6875266293356
AB123T1S,ABISSNIA,9.02135405965884,38.8108556503376
AB123T1S4,HANA MARIAM,9.0258413906842,38.8270141720447
AB123T1SS7,WOSONE,9.03321325380873,38.8448670308861
AB123T1S9,KARA CHORE SEFER,9.03780382423314,38.8602561305404
AB123T1S11A,KARA CONDOMINUM,9.05016953953365,38.8705146131912
AB123T1S12,SARA AMIPULLI,9.05801096393021,38.874241912077
AB123T1S13,YEKA ABADO CONDOMINUM,9.06898387990505,38.8757918398718
AB123T12S2,MESKELEGNA ABABDO,9.0630763743506,38.8732665380766
AB123T12S3,SARA AMIPULLLI FABRICA,9.05717426702573,38.8737897843412
AB123T2S5,MEDHANALEM CHURCH,9.0401464522334,38.8640295267811
AB012T2S13,GOGAM BERENDA,9.03442,38.73797
AB123T2S9,HILLSIDE,9.0284875023204,38.8333029769853
ABR001S1,አንበሳ ጋራዥ/Anbessa Garage,9.00724543983062,38.8055315001751
ABR002S2,መብራት ሃይል ኮዶሚኒየም/ Mebrathaile Condominum,9.00499446366462,38.8097742192029
ABR001S3,አለማየሁ ሕንፃ / Alemayehu Bldg.,8.99933443772346,38.8209353788708
ABR001S4,ጎሮ ጉሊት / Goro Gulit,8.99756923932293,38.8227078998567
ABR001S5,ጎሮ 2ኛ ደረጃ ት/ቤት /  Goro School,8.99424388939022,38.8263813322143
ABR001S6,ጎሮ መስጊድ / Goro Mosque,8.9916641678121,38.8288611008121
ABR002S1,እስራኤል ኢምባሲ / Israel Embassy,9.02095715769866,38.8054295911948
ABR002S2,ኤልፎራ / Elfroa,9.0219904008009,38.815305452828
ABR002S5,ኮንዶሚኒየም/ኢትዮ ቻይና/ - Condominum(Ethio-China),9.02652483858293,38.8288232282074
ABR003S9,ሃና ማርያም / Hana Mariam,9.03758320751252,38.8316257417153
ABR003S11,ኮተቤ ኮሌጅ/ Kotebe College,9.03729763903751,38.8374641277633
ABR003S13,መሳለሚያ/ Mesalemiya,9.0390677622599,38.8503377996793
ABR003S14,ካራአሎ / Karalo,9.04069395765979,38.8646973377764
ABR005,ኦይል ሊቢያ/OilLibya,8.94151566765789,38.7350923311417
ABR005S19,ሀና ማርያም ድልድይ/ Hana Mariam Dildy,8.93584330104618,38.7441121486121
ABR005S22,ሠፈራ/Sefera,8.92038375572922,38.7347961312967
