trip_id,arrival_time,departure_time,stop_id,stop_sequence
174,06:15:00,06:15:00,TX276T1S10,2
174,06:30:00,06:30:00,TX179T2S14,3
174,06:45:00,06:45:00,TX239T2S15,4
174,07:00:00,07:00:00,TX226T2S2,5
174,07:15:00,07:15:00,TX191T1S2,6
174,07:30:00,07:30:00,TX185T2S3,7
174,07:45:00,07:45:00,TX334T1S4,8
174,08:00:00,08:00:00,TX138T2S4,9
174,08:15:00,08:15:00,TX179T1S4,10
174,08:30:00,08:30:00,TX185T2S5,11
174,08:45:00,08:45:00,TX145T2S7,12
174,09:00:00,09:00:00,TX140T2S8,13
174,09:15:00,09:15:00,TX239T1S9,14
174,09:30:00,09:30:00,TX277T1S9,15
174,09:45:00,09:45:00,TX239T2S9,16

168,06:00:00,06:00:00,TX151T1S13,1
168,06:15:00,06:15:00,TX307T1S2,2
168,06:30:00,06:30:00,TX308T1S2,3
168,06:45:00,06:45:00,TX313T1S2,4
168,07:00:00,07:00:00,TX308T1S3,5
168,07:15:00,07:15:00,TX131T1S4,6
168,07:30:00,07:30:00,TX313T1S4,7
168,07:45:00,07:45:00,TX202T1S9,8


172,06:00:00,06:00:00,TX446T1S015,1
172,06:15:00,06:15:00,TX205T1S11,2
172,06:30:00,06:30:00,TX179T2S12,3
172,06:45:00,06:45:00,TX239T2S12,4
172,07:00:00,07:00:00,TX191T2S13,5
172,07:15:00,07:15:00,TX179T2S14,6
172,07:30:00,07:30:00,TX226T2S2,7
172,07:45:00,07:45:00,TX279T2S2,8
172,08:00:00,08:00:00,TX279T1S3,9
172,08:15:00,08:15:00,TX334T1S4,10
172,08:30:00,08:30:00,TX140T1S4,11
172,08:45:00,08:45:00,TX140T1S5,12
172,09:00:00,09:00:00,TX226T1S5,13
172,09:15:00,09:15:00,TX334T1S5,14
172,09:30:00,09:30:00,TX181T2S5,15
172,09:45:00,09:45:00,TX277T2S6,16
172,10:00:00,10:00:00,TX239T1S6,17
172,10:15:00,10:15:00,TX181T2S6,18
172,10:30:00,10:30:00,TX334T1S6,19
172,10:45:00,10:45:00,TX138T1S7,20
172,11:00:00,11:00:00,TX205T1S8,21
172,11:15:00,11:15:00,TX138T1S9,22

173,06:00:00,06:00:00,TX141T1S10,1
173,06:15:00,06:15:00,TX198T2S11,2
173,06:30:00,06:30:00,TX191T2S13,3
173,06:45:00,06:45:00,TX201T1S3,4
173,07:00:00,07:00:00,TX282T1S3,5
173,07:15:00,07:15:00,TX205T1S4,6
173,07:30:00,07:30:00,TX187T2S4,7
173,07:45:00,07:45:00,TX191T2S9,8
173,08:00:00,08:00:00,TX282T1S9,9
173,08:15:00,08:15:00,TX198T2S9,10

175,06:00:00,06:00:00,TX312T2S10,1
175,06:15:00,06:15:00,TX141T1S10,2
175,06:30:00,06:30:00,TX205T2S12,3
175,06:45:00,06:45:00,TX299T2S3,4
175,07:00:00,07:00:00,TX201T1S3,5
175,07:15:00,07:15:00,TX141T2S3,6
175,07:30:00,07:30:00,TX336T1S4,7
175,07:45:00,07:45:00,TX305T2S4,8
175,08:00:00,08:00:00,TX191T2S4,9
175,08:15:00,08:15:00,TX188T1S6,10
175,08:30:00,08:30:00,TX201T1S6,11
175,08:45:00,08:45:00,TX308T2S6,12
175,09:00:00,09:00:00,TX305T2S9,13
175,09:15:00,09:15:00,TX198T2S9,14


176,06:00:00,06:00:00,TX446T1S015,1
176,06:15:00,06:15:00,TX142T2S1,2
176,06:30:00,06:30:00,TX205T1S11,3
176,06:45:00,06:45:00,TX239T2S12,4
176,07:00:00,07:00:00,TX179T2S12,5
176,07:15:00,07:15:00,TX179T2S14,6
176,07:30:00,07:30:00,TX226T2S2,7
176,07:45:00,07:45:00,TX271T1S3,8
176,08:00:00,08:00:00,TX142T2S3,9
176,08:15:00,08:15:00,TX140T1S4,10
176,08:30:00,08:30:00,TX334T1S4,11
176,08:45:00,08:45:00,TX181T2S5,12
176,09:00:00,09:00:00,TX140T1S5,13
176,09:15:00,09:15:00,TX334T1S5,14
176,09:30:00,09:30:00,TX226T1S5,15
176,09:45:00,09:45:00,TX334T1S6,16
176,10:00:00,10:00:00,TX277T2S6,17
176,10:15:00,10:15:00,TX239T1S6,18
176,10:30:00,10:30:00,TX271T2S7,19
176,10:45:00,10:45:00,TX334T1S7,20
176,11:00:00,11:00:00,TX205T1S8,21
176,11:15:00,11:15:00,TX271T2S9,22

177,06:00:00,06:00:00,TX277S18,1
177,06:15:00,06:15:00,TX154T1S10,2
177,06:30:00,06:30:00,TX205T2S12,3
177,06:45:00,06:45:00,TX239T2S15,4
177,07:00:00,07:00:00,TX299T2S3,5
177,07:15:00,07:15:00,TX336T1S4,6
177,07:30:00,07:30:00,TX188T1S6,7
177,07:45:00,07:45:00,TX336T1S6,8
177,08:00:00,08:00:00,TX449T2S9,9

178,06:00:00,06:00:00,TX244T2S11,1
178,06:15:00,06:15:00,TX424T2S11,2
178,06:30:00,06:30:00,TX244T2S12,3
178,06:45:00,06:45:00,TX424T2S15,4
178,07:00:00,07:00:00,TX157T2S5,5
178,07:15:00,07:15:00,TX165T1S5,6
178,07:30:00,07:30:00,TX263T2S6,7
178,07:45:00,07:45:00,TX165T1S6,8
178,08:00:00,08:00:00,TX165T1S6,9


179,06:00:00,06:00:00,TX207T1S1,1
179,06:15:00,06:15:00,TX141T1S10,2
179,06:30:00,06:30:00,TX198T1S11,3
179,06:45:00,06:45:00,TX205T2S12,4
179,07:00:00,07:00:00,TX151T1S13,5
179,07:15:00,07:15:00,TX239T2S15,6
179,07:30:00,07:30:00,TX201T1S3,7
179,07:45:00,07:45:00,TX299T2S3,8
179,08:00:00,08:00:00,TX336T1S4,9
179,08:15:00,08:15:00,TX128T2S5,10
179,08:30:00,08:30:00,TX290T2S5,11
179,08:45:00,08:45:00,TX188T1S6,12
179,09:00:00,09:00:00,TX128T2S6,13
179,09:15:00,09:15:00,TX290T2S7,14
179,09:30:00,09:30:00,TX198T2S9,15
179,09:45:00,09:45:00,TX237T1S9,16

180,06:00:00,06:00:00,TX152T1S2,1
180,06:15:00,06:15:00,TX152T1S2,2
180,06:30:00,06:30:00,TX152T1S5,3
180,06:45:00,06:45:00,TX152T1S5,4
180,07:00:00,07:00:00,TX152T1S6,5

181,06:00:00,06:00:00,TX153T2S3,1
181,06:15:00,06:15:00,TX153T1S6,2

182,06:00:00,06:00:00,TX277S18,1
182,06:15:00,06:15:00,TX154T1S10,2
182,06:30:00,06:30:00,TX449T2S10,3
182,06:45:00,06:45:00,TX198T1S11,4
182,07:00:00,07:00:00,TX205T2S12,5
182,07:15:00,07:15:00,TX239T2S15,6
182,07:30:00,07:30:00,TX299T2S3,7
182,07:45:00,07:45:00,TX336T1S4,8
182,08:00:00,08:00:00,TX128T2S5,9
182,08:15:00,08:15:00,TX290T2S5,10
182,08:30:00,08:30:00,TX128T2S6,11
182,08:45:00,08:45:00,TX336T1S6,12
182,09:00:00,09:00:00,TX188T1S6,13
182,09:15:00,09:15:00,TX453T2S7,14
182,09:30:00,09:30:00,TX237T1S9,15
182,09:45:00,09:45:00,TX449T2S9,16

183,06:00:00,06:00:00,TX141T1S11,1
183,06:15:00,06:15:00,TX141T2S3,2
183,06:30:00,06:30:00,TX125T2S4,3
183,06:45:00,06:45:00,TX326T2S6,4
183,07:00:00,07:00:00,TX244T2S7,5
183,07:15:00,07:15:00,TX458T1S8,6

184,06:00:00,06:00:00,TX194T2S5,1
184,06:15:00,06:15:00,TX194T2S8,2

186,06:00:00,06:00:00,TX307T2S1,1
186,06:15:00,06:15:00,TX162T2S1,2
186,06:30:00,06:30:00,TX281T2S1,3
186,06:45:00,06:45:00,TX162T1S10,4
186,07:00:00,07:00:00,TX162T1S11,5
186,07:15:00,07:15:00,TX162T1S11,6
186,07:30:00,07:30:00,TX162T1S13,7
186,07:45:00,07:45:00,TX162T1S15,8
186,08:00:00,08:00:00,TX162T2S2,9
186,08:15:00,08:15:00,TX281T2S2,10
186,08:30:00,08:30:00,TX162T1S2,11
186,08:45:00,08:45:00,TX162T1S3,12
186,09:00:00,09:00:00,TX162T1S4,13
186,09:15:00,09:15:00,TX162T2S4,14
186,09:30:00,09:30:00,TX162T2S5,15
186,09:45:00,09:45:00,TX162T1S6,16
186,10:00:00,10:00:00,TX162T2S6,17
186,10:15:00,10:15:00,TX162T1S6,18

188,06:00:00,06:00:00,TX175T2S1,1
188,06:15:00,06:15:00,TX175T2S1,2
188,06:30:00,06:30:00,TX175T1S4,3
188,06:45:00,06:45:00,TX175T1S5,4
188,07:00:00,07:00:00,TX175T1S6,5
188,07:15:00,07:15:00,TX175T2S7,6
188,07:30:00,07:30:00,TX175T2S8,7

187,06:00:00,06:00:00,TX244T2S11,1
187,06:15:00,06:15:00,TX424T2S11,2
187,06:30:00,06:30:00,TX263T2S11,3
187,06:45:00,06:45:00,TX244T2S12,4
187,07:00:00,07:00:00,TX424T2S15,5
187,07:15:00,07:15:00,TX263T1S3,6
187,07:30:00,07:30:00,TX157T2S5,7
187,07:45:00,07:45:00,TX165T1S5,8
187,08:00:00,08:00:00,TX263T2S6,9
187,08:15:00,08:15:00,TX165T1S6,10
187,08:30:00,08:30:00,TX165T1S6,11
187,08:45:00,08:45:00,TX263T2S9,12

189,06:00:00,06:00:00,TX446T1S015,1
189,06:15:00,06:15:00,TX179T1S10,2
189,06:30:00,06:30:00,TX449T2S10,3
189,06:45:00,06:45:00,TX179T1S10,4
189,07:00:00,07:00:00,TX179T2S14,5
189,07:15:00,07:15:00,TX226T2S2,6
189,07:30:00,07:30:00,TX191T1S2,7
189,07:45:00,07:45:00,TX185T2S3,8
189,08:00:00,08:00:00,TX153T2S3,9
189,08:15:00,08:15:00,TX138T2S4,10
189,08:30:00,08:30:00,TX231T1S4,11
189,08:45:00,08:45:00,TX179T1S4,12
189,09:00:00,09:00:00,TX185T2S5,13
189,09:15:00,09:15:00,TX153T1S6,14
189,09:30:00,09:30:00,TX126T1S7,15
189,09:45:00,09:45:00,TX239T1S9,16
189,10:00:00,10:00:00,TX179T1S9,17
189,10:15:00,10:15:00,TX277T1S9,18
189,10:30:00,10:30:00,TX239T2S9,19

190,06:00:00,06:00:00,TX271T1S1,1
190,06:15:00,06:15:00,TX142T2S1,2
190,06:30:00,06:30:00,TX272T1S2,3
190,06:45:00,06:45:00,TX181T2S2,4
190,07:00:00,07:00:00,TX279T2S2,5
190,07:15:00,07:15:00,TX279T1S3,6
190,07:30:00,07:30:00,TX272T2S5,7
190,07:45:00,07:45:00,TX181T2S5,8
190,08:00:00,08:00:00,TX272T1S6,9
190,08:15:00,08:15:00,TX181T2S6,10
190,08:30:00,08:30:00,TX334T1S6,11
190,08:45:00,08:45:00,TX138T1S7,12

191,06:00:00,06:00:00,TX183T1S1,1
191,06:15:00,06:15:00,TX183T1S3,2
191,06:30:00,06:30:00,TX183T1S4,3
191,06:45:00,06:45:00,TX183T1S5,4
191,07:00:00,07:00:00,TX183T1S5,5
191,07:15:00,07:15:00,TX183T1S6,6

192,06:00:00,06:00:00,TX446T1S015,1
192,06:15:00,06:15:00,TX179T2S14,2
192,06:30:00,06:30:00,TX226T2S2,3
192,06:45:00,06:45:00,TX191T1S2,4
192,07:00:00,07:00:00,TX185T2S3,5
192,07:15:00,07:15:00,TX153T2S3,6
192,07:30:00,07:30:00,TX179T1S4,7
192,07:45:00,07:45:00,TX185T2S5,8
192,08:00:00,08:00:00,TX153T1S6,9
192,08:15:00,08:15:00,TX239T2S9,10
192,08:30:00,08:30:00,TX277T1S9,11

197,06:00:00,06:00:00,TX277S18,1
197,06:15:00,06:15:00,TX154T1S10,2
197,06:30:00,06:30:00,TX336T1S6,3
197,06:45:00,06:45:00,TX449T2S9,4
197,07:00:00,07:00:00,TX191T2S9,5

193,06:00:00,06:00:00,TX446T1S015,1
193,06:15:00,06:15:00,TX205T1S11,2
193,06:30:00,06:30:00,TX239T2S12,3
193,06:45:00,06:45:00,TX179T2S12,4
193,07:00:00,07:00:00,TX191T2S13,5
193,07:15:00,07:15:00,TX179T2S14,6
193,07:30:00,07:30:00,TX226T2S2,7
193,07:45:00,07:45:00,TX205T1S4,8
193,08:00:00,08:00:00,TX334T1S4,9
193,08:15:00,08:15:00,TX187T2S4,10
193,08:30:00,08:30:00,TX140T1S4,11
193,08:45:00,08:45:00,TX140T1S5,12
193,09:00:00,09:00:00,TX334T1S5,13
193,09:15:00,09:15:00,TX226T1S5,14
193,09:30:00,09:30:00,TX334T1S6,15
193,09:45:00,09:45:00,TX277T2S6,16
193,10:00:00,10:00:00,TX239T1S6,17
193,10:15:00,10:15:00,TX205T1S8,18
193,10:30:00,10:30:00,TX191T2S9,19
193,10:45:00,10:45:00,TX282T1S9,20

198,06:00:00,06:00:00,TX308T1S2,1
198,06:15:00,06:15:00,TX202T1S4,2
198,06:30:00,06:30:00,TX202T1S9,3

194,06:00:00,06:00:00,TX277S18,1
194,06:15:00,06:15:00,TX446T1S015,2
194,06:30:00,06:30:00,TX154T1S10,3
194,06:45:00,06:45:00,TX276T1S10,4
194,07:00:00,07:00:00,TX205T2S12,5
194,07:15:00,07:15:00,TX179T2S14,6
194,07:30:00,07:30:00,TX239T2S15,7
194,07:45:00,07:45:00,TX191T1S2,8
194,08:00:00,08:00:00,TX226T2S2,9
194,08:15:00,08:15:00,TX299T2S3,10
194,08:30:00,08:30:00,TX185T2S3,11
194,08:45:00,08:45:00,TX179T1S4,12
194,09:00:00,09:00:00,TX138T2S4,13
194,09:15:00,09:15:00,TX336T1S4,14
194,09:30:00,09:30:00,TX125T2S4,15
194,09:45:00,09:45:00,TX185T2S5,16
194,10:00:00,10:00:00,TX336T1S6,17
194,10:15:00,10:15:00,TX188T1S6,18
194,10:30:00,10:30:00,TX145T2S7,19
194,10:45:00,10:45:00,TX140T2S8,20
194,11:00:00,11:00:00,TX449T2S9,21
194,11:15:00,11:15:00,TX239T1S9,22
194,11:30:00,11:30:00,TX277T1S9,23
194,11:45:00,11:45:00,TX239T2S9,24

195,06:00:00,06:00:00,TX277S18,1
195,06:15:00,06:15:00,TX446T1S015,2
195,06:30:00,06:30:00,TX154T1S10,3
195,06:45:00,06:45:00,TX276T1S10,4
195,07:00:00,07:00:00,TX205T2S12,5
195,07:15:00,07:15:00,TX179T2S14,6
195,07:30:00,07:30:00,TX239T2S15,7
195,07:45:00,07:45:00,TX191T1S2,8
195,08:00:00,08:00:00,TX226T2S2,9
195,08:15:00,08:15:00,TX299T2S3,10
195,08:30:00,08:30:00,TX185T2S3,11
195,08:45:00,08:45:00,TX179T1S4,12
195,09:00:00,09:00:00,TX138T2S4,13
195,09:15:00,09:15:00,TX336T1S4,14
195,09:30:00,09:30:00,TX185T2S5,15
195,09:45:00,09:45:00,TX188T1S6,16
195,10:00:00,10:00:00,TX336T1S6,17
195,10:15:00,10:15:00,TX145T2S7,18
195,10:30:00,10:30:00,TX140T2S8,19
195,10:45:00,10:45:00,TX449T2S9,20
195,11:00:00,11:00:00,TX239T2S9,21
195,11:15:00,11:15:00,TX277T1S9,22
195,11:30:00,11:30:00,TX239T1S9,23

196,06:00:00,06:00:00,TX277S18,1
196,06:15:00,06:15:00,TX446T1S015,2
196,06:30:00,06:30:00,TX151T2S1,3
196,06:45:00,06:45:00,TX154T1S10,4
196,07:00:00,07:00:00,TX449T2S10,5
196,07:15:00,07:15:00,TX198T1S11,6
196,07:30:00,07:30:00,TX151T1S13,7
196,07:45:00,07:45:00,TX179T2S14,8
196,08:00:00,08:00:00,TX198T1S14,9
196,08:15:00,08:15:00,TX226T2S2,10
196,08:30:00,08:30:00,TX191T1S2,11
196,08:45:00,08:45:00,TX185T2S3,12
196,09:00:00,09:00:00,TX424T2S3,13
196,09:15:00,09:15:00,TX179T1S4,14
196,09:30:00,09:30:00,TX138T2S4,15
196,09:45:00,09:45:00,TX336T1S4,16
196,10:00:00,10:00:00,TX128T2S5,17
196,10:15:00,10:15:00,TX290T2S5,18
196,10:30:00,10:30:00,TX185T2S5,19
196,10:45:00,10:45:00,TX128T2S6,20
196,11:00:00,11:00:00,TX336T1S6,21
196,11:15:00,11:15:00,TX188T1S6,22
196,11:30:00,11:30:00,TX453T2S7,23
196,11:45:00,11:45:00,TX290T2S7,24
196,12:00:00,12:00:00,TX239T2S9,25
196,12:15:00,12:15:00,TX239T1S9,26
196,12:30:00,12:30:00,TX237T1S9,27
196,12:45:00,12:45:00,TX277T1S9,28
196,13:00:00,13:00:00,TX449T2S9,29

201,06:00:00,06:00:00,TX200T1S4,1
201,06:15:00,06:15:00,TX200T1S6,2
201,06:30:00,06:30:00,TX191T2S9,3

199,06:00:00,06:00:00,TX151T2S1,1
199,06:15:00,06:15:00,TX141T1S10,2
199,06:30:00,06:30:00,TX198T1S11,3
199,06:45:00,06:45:00,TX151T1S13,4
199,07:00:00,07:00:00,TX198T1S14,5
199,07:15:00,07:15:00,TX424T2S3,6
199,07:30:00,07:30:00,TX201T1S3,7
199,07:45:00,07:45:00,TX290T2S5,8
199,08:00:00,08:00:00,TX128T2S5,9
199,08:15:00,08:15:00,TX128T2S6,10
199,08:30:00,08:30:00,TX290T2S7,11
199,08:45:00,08:45:00,TX198T2S9,12
199,09:00:00,09:00:00,TX237T1S9,13

200,06:00:00,06:00:00,TX141T1S10,1
200,06:15:00,06:15:00,TX312T2S10,2
200,06:30:00,06:30:00,TX201T1S3,3
200,06:45:00,06:45:00,TX141T2S3,4
200,07:00:00,07:00:00,TX305T2S4,5
200,07:15:00,07:15:00,TX191T2S4,6
200,07:30:00,07:30:00,TX201T1S6,7
200,07:45:00,07:45:00,TX308T2S6,8
200,08:00:00,08:00:00,TX308T2S7,9
200,08:15:00,08:15:00,TX305T2S9,10
200,08:30:00,08:30:00,TX198T2S9,11

202,06:00:00,06:00:00,TX141T1S10,1
202,06:15:00,06:15:00,TX312T2S10,2
202,06:30:00,06:30:00,TX201T1S3,3
202,06:45:00,06:45:00,TX141T2S3,4
202,07:00:00,07:00:00,TX305T2S4,5
202,07:15:00,07:15:00,TX191T2S4,6
202,07:30:00,07:30:00,TX201T1S6,7
202,07:45:00,07:45:00,TX308T2S6,8
202,08:00:00,08:00:00,TX308T2S7,9
202,08:15:00,08:15:00,TX305T2S9,10
202,08:30:00,08:30:00,TX198T2S9,11

203,06:00:00,06:00:00,TX308T1S2,1
203,06:15:00,06:15:00,TX202T1S4,2
203,06:30:00,06:30:00,TX202T1S9,3

204,06:00:00,06:00:00,TX203T1S2,1

205,06:00:00,06:00:00,TX204T1S11,1
205,06:15:00,06:15:00,TX205T2S12,2
205,06:30:00,06:30:00,TX204T1S2,3
205,06:45:00,06:45:00,TX203T2S2,4
205,07:00:00,07:00:00,TX333T1S2,5
205,07:15:00,07:15:00,TX333T1S3,6
205,07:30:00,07:30:00,TX299T2S3,7
205,07:45:00,07:45:00,TX336T1S4,8
205,08:00:00,08:00:00,TX188T1S6,9
205,08:15:00,08:15:00,TX204T1S6,10

206,06:00:00,06:00:00,TX281T2S1,1
206,06:15:00,06:15:00,TX302T2S1,2
206,06:30:00,06:30:00,TX459T2S1,3
206,06:45:00,06:45:00,TX162T1S10,4
206,07:00:00,07:00:00,TX162T1S11,5
206,07:15:00,07:15:00,TX162T1S11,6
206,07:30:00,07:30:00,TX162T1S2,7
206,07:45:00,07:45:00,TX281T2S2,8
206,08:00:00,08:00:00,TX162T1S3,9
206,08:15:00,08:15:00,TX162T1S4,10
206,08:30:00,08:30:00,TX162T2S4,11
206,08:45:00,08:45:00,TX162T2S5,12
206,09:00:00,09:00:00,TX162T1S6,13
206,09:15:00,09:15:00,TX162T2S6,14
206,09:30:00,09:30:00,TX162T1S6,15

208,06:00:00,06:00:00,TX208T2S3,1

222,06:00:00,06:00:00,TX141T1S10,1
222,06:15:00,06:15:00,TX198T2S11,2
222,06:30:00,06:30:00,TX203T1S2,3
222,06:45:00,06:45:00,TX282T1S3,4
222,07:00:00,07:00:00,TX201T1S3,5
222,07:15:00,07:15:00,TX198T2S6,6
222,07:30:00,07:30:00,TX198T2S9,7

209,06:00:00,06:00:00,TX210T1S10,1
209,06:15:00,06:15:00,TX210T1S11,2
209,06:30:00,06:30:00,TX351T1S11,3
209,06:45:00,06:45:00,TX210T1S13,4
209,07:00:00,07:00:00,TX174T1S2,5
209,07:15:00,07:15:00,TX332T2S2,6
209,07:30:00,07:30:00,TX425T1S4,7
209,07:45:00,07:45:00,TX443T2S4,8
209,08:00:00,08:00:00,TX355T1S4,9
209,08:15:00,08:15:00,TX443T2S5,10
209,08:30:00,08:30:00,TX210T2S5,11
209,08:45:00,08:45:00,TX351T1S6,12
209,09:00:00,09:00:00,TX443T2S6,13
209,09:15:00,09:15:00,TX174T2S7,14
209,09:30:00,09:30:00,TX210T1S7,15
209,09:45:00,09:45:00,TX443T2S8,16

210,06:00:00,06:00:00,TX213T2S3,1
210,06:15:00,06:15:00,TX213T1S6,2

227,06:00:00,06:00:00,TX281T2S10,1
227,06:15:00,06:15:00,TX302T2S7,2

211,06:00:00,06:00:00,TX179T1S10,1
211,06:15:00,06:15:00,TX449T2S10,2
211,06:30:00,06:30:00,TX179T1S10,3
211,06:45:00,06:45:00,TX450T2S10,4
211,07:00:00,07:00:00,TX447T2S2,5
211,07:15:00,07:15:00,TX447T2S4,6
211,07:30:00,07:30:00,TX179T1S9,7

235,06:00:00,06:00:00,TX268T1S2,1
235,06:15:00,06:15:00,TX268T1S3,2
235,06:30:00,06:30:00,TX268T1S4,3
235,06:45:00,06:45:00,TX268T1S6,4

212,06:00:00,06:00:00,TX224T1S14,1
212,06:15:00,06:15:00,TX153T2S3,2
212,06:30:00,06:30:00,TX224T1S4,3
212,06:45:00,06:45:00,TX134T2S5,4
212,07:00:00,07:00:00,TX134T2S9,5

236,06:00:00,06:00:00,TX268T1S2,1
236,06:15:00,06:15:00,TX269T1S4,2

214,06:00:00,06:00:00,TX446T1S015,1
214,06:15:00,06:15:00,TX153T2S10,2
214,06:30:00,06:30:00,TX205T1S11,3
214,06:45:00,06:45:00,TX179T2S12,4
214,07:00:00,07:00:00,TX179T2S14,5
214,07:15:00,07:15:00,TX226T2S2,6
214,07:30:00,07:30:00,TX140T1S4,7
214,07:45:00,07:45:00,TX334T1S4,8
214,08:00:00,08:00:00,TX334T1S5,9
214,08:15:00,08:15:00,TX140T1S5,10
214,08:30:00,08:30:00,TX226T1S5,11
214,08:45:00,08:45:00,TX239T1S6,12
214,09:00:00,09:00:00,TX153T2S6,13
214,09:15:00,09:15:00,TX277T2S6,14
214,09:30:00,09:30:00,TX153T2S7,15
214,09:45:00,09:45:00,TX153T2S8,16
214,10:00:00,10:00:00,TX153T1S8,17

215,06:00:00,06:00:00,TX227T2S2,1
215,06:15:00,06:15:00,TX227T1S9,2

216,06:00:00,06:00:00,TX153T2S3,1
216,06:15:00,06:15:00,TX230T2S4,2
216,06:30:00,06:30:00,TX230T1S5,3
216,06:45:00,06:45:00,TX230T1S6,4

237,06:00:00,06:00:00,TX202T2S1,1
237,06:15:00,06:15:00,TX202T2S2,2
237,06:30:00,06:30:00,TX313T2S2,3
237,06:45:00,06:45:00,TX304T1S3,4
237,07:00:00,07:00:00,TX453T2S4,5
237,07:15:00,07:15:00,TX302T2S5,6
237,07:30:00,07:30:00,TX202T2S5,7
237,07:45:00,07:45:00,TX453T2S5,8

217,06:00:00,06:00:00,TX179T1S10,1
217,06:15:00,06:15:00,TX179T1S10,2
217,06:30:00,06:30:00,TX125T2S4,3
217,06:45:00,06:45:00,TX179T1S9,4

238,06:00:00,06:00:00,TX446T1S015,1
238,06:15:00,06:15:00,TX142T2S1,2
238,06:30:00,06:30:00,TX271T1S1,3
238,06:45:00,06:45:00,TX276T1S10,4
238,07:00:00,07:00:00,TX179T2S14,5
238,07:15:00,07:15:00,TX191T1S2,6
238,07:30:00,07:30:00,TX226T2S2,7
238,07:45:00,07:45:00,TX271T1S3,8
238,08:00:00,08:00:00,TX142T2S3,9
238,08:15:00,08:15:00,TX185T2S3,10
238,08:30:00,08:30:00,TX334T1S4,11
238,08:45:00,08:45:00,TX179T1S4,12
238,09:00:00,09:00:00,TX138T2S4,13
238,09:15:00,09:15:00,TX185T2S5,14
238,09:30:00,09:30:00,TX181T2S5,15
238,09:45:00,09:45:00,TX334T1S7,16
238,10:00:00,10:00:00,TX145T2S7,17
238,10:15:00,10:15:00,TX271T2S7,18
238,10:30:00,10:30:00,TX140T2S8,19
238,10:45:00,10:45:00,TX239T2S9,20
238,11:00:00,11:00:00,TX239T1S9,21
238,11:15:00,11:15:00,TX271T2S9,22
238,11:30:00,11:30:00,TX277T1S9,23

218,06:00:00,06:00:00,TX230T2S4,1
218,06:15:00,06:15:00,TX230T1S5,2
218,06:30:00,06:30:00,TX230T1S6,3
218,06:45:00,06:45:00,TX230T1S7,4

219,06:00:00,06:00:00,TX179T1S10,1
219,06:15:00,06:15:00,TX179T1S10,2
219,06:30:00,06:30:00,TX125T2S4,3
219,06:45:00,06:45:00,TX231T1S4,4
219,07:00:00,07:00:00,TX126T1S7,5
219,07:15:00,07:15:00,TX179T1S9,6

221,06:00:00,06:00:00,TX179T1S10,1
221,06:15:00,06:15:00,TX449T2S10,2
221,06:30:00,06:30:00,TX179T1S10,3
221,06:45:00,06:45:00,TX198T1S11,4
221,07:00:00,07:00:00,TX289T1S5,5
221,07:15:00,07:15:00,TX290T2S5,6
221,07:30:00,07:30:00,TX128T2S5,7
221,07:45:00,07:45:00,TX128T2S6,8
221,08:00:00,08:00:00,TX237T1S9,9
221,08:15:00,08:15:00,TX179T1S9,10

239,06:00:00,06:00:00,TX181T2S2,1
239,06:15:00,06:15:00,TX272T1S2,2
239,06:30:00,06:30:00,TX272T2S5,3
239,06:45:00,06:45:00,TX272T1S6,4

223,06:00:00,06:00:00,TX446T1S015,1
223,06:15:00,06:15:00,TX138T1S10,2
223,06:30:00,06:30:00,TX205T1S11,3
223,06:45:00,06:45:00,TX179T2S12,4
223,07:00:00,07:00:00,TX239T1S12,5
223,07:15:00,07:15:00,TX239T2S12,6
223,07:30:00,07:30:00,TX179T2S14,7
223,07:45:00,07:45:00,TX226T2S2,8
223,08:00:00,08:00:00,TX279T2S2,9
223,08:15:00,08:15:00,TX279T1S3,10
223,08:30:00,08:30:00,TX140T1S4,11
223,08:45:00,08:45:00,TX334T1S4,12
223,09:00:00,09:00:00,TX226T1S5,13
223,09:15:00,09:15:00,TX334T1S5,14
223,09:30:00,09:30:00,TX181T2S5,15
223,09:45:00,09:45:00,TX140T1S5,16
223,10:00:00,10:00:00,TX277T2S6,17
223,10:15:00,10:15:00,TX239T1S6,18
223,10:30:00,10:30:00,TX181T2S6,19
223,10:45:00,10:45:00,TX334T1S6,20
223,11:00:00,11:00:00,TX138T1S7,21
223,11:15:00,11:15:00,TX205T1S8,22
223,11:30:00,11:30:00,TX138T1S9,23

224,06:00:00,06:00:00,TX240T1S2,1

225,06:00:00,06:00:00,TX428T2S1,1
225,06:15:00,06:15:00,TX151T1S13,2
225,06:30:00,06:30:00,TX428T1S3,3
225,06:45:00,06:45:00,TX207T1S5,4
225,07:00:00,07:00:00,TX474T1S6,5
225,07:15:00,07:15:00,TX207T1S6,6
225,07:30:00,07:30:00,TX242T2S9,7
225,07:45:00,07:45:00,TX425T2S9,8

226,06:00:00,06:00:00,TX202T2S1,1
226,06:15:00,06:15:00,TX313T2S2,2
226,06:30:00,06:30:00,TX202T2S2,3
226,06:45:00,06:45:00,TX202T2S5,4
226,07:00:00,07:00:00,TX202T2S8,5

228,06:00:00,06:00:00,TX157T2S5,1
228,06:15:00,06:15:00,TX308T2S6,2
228,06:30:00,06:30:00,TX157T2S6,3
